kind,address,expected,note
thunk,0x0000EF34,0x0065BE50,ILT -> _bfme_requestLadderRank
thunk,0x00043D8D,0x0009C220,ILT -> ?setTimePlayed@SkirmishBattleHonors@@QAEXVAsciiString@@M@Z
thunk,0x00023D53,0x0009C2C0,ILT -> ?getTimePlayed@SkirmishBattleHonors@@QBEMVAsciiString@@@Z
thunk,0x00039EAF,0x0009C370,ILT -> ?setPoints@SkirmishBattleHonors@@QAEXVAsciiString@@H@Z
thunk,0x00041510,0x0009C410,ILT -> ?getPoints@SkirmishBattleHonors@@QBEHVAsciiString@@@Z
thunk,0x00016950,0x0009C5B0,ILT -> ?setWins@SkirmishBattleHonors@@QAEXVAsciiString@@H@Z
thunk,0x00040192,0x0009C650,ILT -> ?getWins@SkirmishBattleHonors@@QBEHVAsciiString@@@Z
thunk,0x00026A30,0x0009C830,ILT -> ?setLosses@SkirmishBattleHonors@@QAEXVAsciiString@@H@Z
thunk,0x0001CE18,0x0009C8D0,ILT -> ?getLosses@SkirmishBattleHonors@@QBEHVAsciiString@@@Z
thunk,0x00027A3E,0x0009C970,ILT -> ?setWinStreak@SkirmishBattleHonors@@QAEXVAsciiString@@H@Z
thunk,0x00022273,0x0009CA10,ILT -> ?getWinStreak@SkirmishBattleHonors@@QBEHVAsciiString@@@Z
thunk,0x00014754,0x0009CAB0,ILT -> ?setLossStreak@SkirmishBattleHonors@@QAEXVAsciiString@@H@Z
thunk,0x000095CA,0x0009CB50,ILT -> ?getLossStreak@SkirmishBattleHonors@@QBEHVAsciiString@@@Z
thunk,0x0000939F,0x0009CBF0,ILT -> ?setBestWinStreak@SkirmishBattleHonors@@QAEXVAsciiString@@H@Z
thunk,0x0003F472,0x0009CC90,ILT -> ?getBestWinStreak@SkirmishBattleHonors@@QBEHVAsciiString@@@Z
thunk,0x0001AFF5,0x0009CD30,ILT -> ?setWorstLossStreak@SkirmishBattleHonors@@QAEXVAsciiString@@H@Z
thunk,0x0003A6CF,0x0009CDD0,ILT -> ?getWorstLossStreak@SkirmishBattleHonors@@QBEHVAsciiString@@@Z
thunk,0x000040F7,0x0009CE70,ILT -> ?setOverallWinStreak@SkirmishBattleHonors@@QAEXH@Z
thunk,0x000222E1,0x0009CEA0,ILT -> ?getOverallWinStreak@SkirmishBattleHonors@@QBEHXZ
thunk,0x0002681E,0x0009CED0,ILT -> ?setOverallBestWinStreak@SkirmishBattleHonors@@QAEXH@Z
thunk,0x000454AD,0x0009CF00,ILT -> ?getOverallBestWinStreak@SkirmishBattleHonors@@QBEHXZ
thunk,0x00048D6F,0x0009CF30,ILT -> ?setOverallLossStreak@SkirmishBattleHonors@@QAEXH@Z
thunk,0x0004AF9D,0x0009CF60,ILT -> ?getOverallLossStreak@SkirmishBattleHonors@@QBEHXZ
thunk,0x0002EED3,0x0009CF90,ILT -> ?setOverallWorstLossStreak@SkirmishBattleHonors@@QAEXH@Z
thunk,0x0003314F,0x0009CFC0,ILT -> ?getOverallWorstLossStreak@SkirmishBattleHonors@@QBEHXZ
thunk,0x0003F6D4,0x0009C1E0,ILT -> ??1SkirmishBattleHonors@@UAE@XZ
thunk,0x00008602,0x0009E130,ILT -> ??0SkirmishBattleHonors@@QAE@VUnicodeString@@@Z
thunk,0x000016FE,0x0009EA10,ILT -> ?write@SkirmishBattleHonors@@UAE_NXZ
thunk,0x00046B82,0x0009F7A0,ILT -> ??1SkirmishPreferences@@UAE@XZ
thunk,0x00010898,0x0009FA60,ILT -> ?getUserName@SkirmishPreferences@@QAE?AVUnicodeString@@XZ
thunk,0x00036DE0,0x000A4F80,ILT -> ?append@?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@QAEAAV12@
thunk,0x00025C1B,0x000A5150,ILT -> ??1PSPlayerStats@@QAE@XZ
thunk,0x00033000,0x000AA760,ILT -> ?_M_erase@?$_Rb_tree@JU?$pair@$$CBJVLadderPref@@@_STL@@U?$_Select1st@U?$pair@$$C
thunk,0x000141A0,0x000AAFC0,ILT -> ??1GameSpyMiscPreferences@@UAE@XZ
thunk,0x0001C6E8,0x000ACC40,ILT -> ??A?$map@JVLadderPref@@U?$less@J@_STL@@V?$allocator@U?$pair@$$CBJVLadderPref@@@_
thunk,0x00026F35,0x000B31F0,ILT -> ??1AudioEventRTS@@UAE@XZ
thunk,0x00046704,0x000C9700,ILT -> ?getListInScoreScreen@Player@@QBE_NXZ
thunk,0x00020D01,0x000C9CF0,ILT -> ?isPlayerObserver@Player@@QBE_NXZ
thunk,0x000179BD,0x000C9D10,ILT -> ?isPlayerActive@Player@@QBE_NXZ
thunk,0x0003FFEE,0x000E0B80,ILT -> ?getSideIconImage@PlayerTemplate@@QBEPBVImage@@XZ
thunk,0x0004554D,0x00106480,ILT -> ?QuotedPrintableToAsciiString@@YA?AVAsciiString@@V1@@Z
thunk,0x00009494,0x00469A10,ILT -> ?bfme_showBackground@WindowManager@@QAEXH@Z
thunk,0x00033523,0x00478420,ILT -> ?winSetStatus@GameWindow@@QAEXI@Z
thunk,0x0001B720,0x006233E0,ILT -> ?_bfme_getMapIsOfficial@GameInfo@@QBEHXZ
thunk,0x000066EA,0x0064EA90,ILT -> ?getRoomKeysCallback@@YAXPAXHW4RoomType@@PBDHPAPAD30@Z
thunk,0x0003DA4B,0x00654BE0,ILT -> ?find@?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@QBEIPBDII@Z
thunk,0x0003D60E,0x006550F0,ILT -> ?substr@?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@QBE?AV12@
thunk,0x0002E38E,0x0065AB40,ILT -> ??0PSRequest@@QAE@XZ
thunk,0x00049E13,0x0007D250,ILT -> ?_M_erase@?$_Rb_tree@VAsciiString@@U?$pair@$$CBVAsciiString@@VAsciiString@@@_STL
insn,0x006388C3,"mov al, byte ptr [edi + 0x43c]",generateGameSpyGameResultsPacket reads m_isQM for the \ladder\ field
insn,0x00638B4B,"cmp dword ptr [edi + 0x440], 1",ladder type compare 1 = 1v1
string,0x01118B40,win,result literal in 0x006386F0
string,0x01118B54,loss,result literal in 0x006386F0
string,0x01101D6C,USA,America->USA side rename in 0x006386F0
global,0x012F71C4,0x0007B454,"TheGameResultsQueue read in the GameEngine shutdown path, followed by slot +0x28 endThreads; with 0x004E6EAF (addRequest +0x30) and 0x00641F1A (getRequest +0x34) these are the only loads of the global in .text, so nothing calls slot +0x40 areGameResultsBeingSent 0x0063FD50"
global,0x012F4820,0x0050730D,TheLadderList read in the QM:MATCHED handler (WOLQuickMatchMenu band) that arms m_isQM / ladder IP / ladder port on TheGameSpyGame; the fallback is the localhost literal 0x010FFEB4
insn,0x0053E19D,call 0x424d43,getLadderIP (ILT 0x00024D43 -> 0x004D7AC0) on the staging room being joined; the value is copied into TheGameSpyGame through 0x0053E1BA
insn,0x0053EB2D,"mov si, word ptr [esi + 0x450]","ladder port read from the staging room being joined (GUI:JoinFailedUnknownLadder path), copied into TheGameSpyGame at 0x0053EB3D"
insn,0x0066C583,"mov dword ptr [eax + 0x290], 0",DisconnectManager writes TheGameLogic+0x290 (disconnect blame) = 0 from the ping success ratio test; read by 0x002ED8F0 to pick APT:EndGameOver
insn,0x0066C7A7,"mov dword ptr [edx + 0x290], 1",DisconnectManager writes TheGameLogic+0x290 (disconnect blame) = 1
insn,0x0066CB0D,call dword ptr [eax + 0x78],BFMEDisconnectManager::update 0x0066C8D0 calls TheNetwork->quitGame() (vtable 0x0111A968 slot +0x78 -> 0x006822E0)
bytes,0x0064B6B0,64a1000000006aff6818250401,"listingGamesCallback body start (SEH prologue with its handler VA; no ledger row, no Ghidra function): reads ladIP at 0x0064B9A0 and ladPort at 0x0064B9C5"
bytes,0x0064DA00,64a1000000006aff68a1290401,QRServerKeyCallback body start (SEH prologue with its handler VA): emits ladIP at 0x0064DD7B and ladPort at 0x0064DDD8
vslot,0x01118E70+0x00,0x0063E170,GameSpyBuddyMessageQueue vtable slot 0 = the deleting dtor the ledger names ??_GGameResultsQueue (wrong class; the GameResultsQueue one is 0x00642410 in vtable 0x01119380)
global,0x012F4C38,0x00598F30,window global read first by 0x00598F30 (ledger hidePurchaseScience@ControlBar; HideQuitMenu-shaped body called from DisconnectMenu::showScreen); which APT screen owns it is open
patch,0x00661F57,"81C130750000->81C1D0070000|add ecx, 0x7d0","Connection::doSend MaxQuitFlushTime 30 s -> 2 s (imm32 at 0x00661F59); measured candidate for the quit freeze, not shipped"
patch,0x00662E4D,"B910270000->B9B80B0000|mov ecx, 0xbb8","hasLeaveRequestTimedOut 0x00662E30 10 s -> 3 s (imm32 at 0x00662E4E); measured candidate for the quit freeze, not shipped"
insn,0x00576EE3,"cmp byte ptr [ecx + 0x43c], bl",BfmeAptScreenScoreScreen init: the internet (type 3) branch calls the online stats updater 0x000A5D40 only when TheGameSpyGame->m_isQM is set; no ladder POST on this path
global,0x010879C4,0x005775DD,"_bfme_showScoreScreen 0x005774E0 pushes the ScoreScreen.apt literal: the APT screen replaced ZH TheShell->push(""Menus/ScoreScreen.wnd""); no Menus/ScoreScreen.wnd literal exists in the image"
string,0x010879C4,ScoreScreen.apt,APT layout name the 1.03 score screen opens with (0x005775DD)
global,0x012F8054,0x006E89F3,read by the unidentified index dispatcher 0x006E8800; open question in FINDINGS.md
global,0x012F81A9,0x006E88DD,byte read and written by the unidentified index dispatcher 0x006E8800 (write at 0x006E8AF0)
