table_rva,ini_key,bfme_offset,upstream_class,upstream_member,votes,margin,notes
0x00caa4b0,ForbiddenKindOf,0x20,CrateCollideModuleData,m_kindofnot,11,10,vote picked from AutoHealBehaviorModuleData::m_forbiddenKindOf
0x00caa4b0,ForbidOwnerPlayer,0x38,CrateCollideModuleData,m_isForbidOwnerPlayer,11,10,
0x00caa4b0,BuildingPickup,0x39,CrateCollideModuleData,m_isBuildingPickup,11,10,
0x00caa4b0,HumanOnly,0x3a,CrateCollideModuleData,m_isHumanOnlyPickup,11,10,
0x00caa4b0,PickupScience,0x3c,CrateCollideModuleData,m_pickupScience,11,10,
0x00caa4b0,ExecuteFX,0x40,CrateCollideModuleData,m_executeFX,11,10,
0x00caa4b0,ExecuteAnimation,0x44,CrateCollideModuleData,m_executionAnimationTemplate,11,10,
0x00caa4b0,ExecuteAnimationTime,0x48,CrateCollideModuleData,m_executeAnimationDisplayTimeInSeconds,11,10,
0x00caa4b0,ExecuteAnimationZRise,0x4c,CrateCollideModuleData,m_executeAnimationZRisePerSecond,11,10,
0x00caa4b0,ExecuteAnimationFades,0x50,CrateCollideModuleData,m_executeAnimationFades,11,10,
0x00cab09c,MaxAttackersPerTarget,0x1a8,,,0,0,no upstream key
0x00cab954,TimeForFullHeal,0x168,,,1,0,ambiguous: GarrisonContainModuleData::m_framesForFullHeal|HealContainModuleData::m_framesForFullHeal|ParkingPlaceBehaviorModuleData::m_framesForFullHeal|RepairDockUpdateModuleData::m_framesForFullHeal|TunnelContainModuleData::m_framesForFullHeal
0x00cac600,ContainMax,0x140,OpenContainModuleData,m_containMax,10,9,
0x00cac600,EnterSound,0x34,OpenContainModuleData,m_enterSound,10,9,
0x00cac600,ExitSound,0xa4,OpenContainModuleData,m_exitSound,10,9,
0x00cac600,DamagePercentToUnits,0x13c,OpenContainModuleData,m_damagePercentageToUnits,10,9,
0x00cac600,PassengerFilter,0x114,,,10,9,no upstream key
0x00cac600,ManualPickUpFilter,0x118,,,10,9,no upstream key
0x00cac600,PassengersTestCollisionHeight,0x138,,,10,9,no upstream key
0x00cac600,PassengersInTurret,0x155,OpenContainModuleData,m_passengersInTurret,10,9,
0x00cac600,NumberOfExitPaths,0x144,OpenContainModuleData,m_numberOfExitPaths,10,9,
0x00cac600,DoorOpenTime,0x148,OpenContainModuleData,m_doorOpenTime,10,9,vote picked from MissileLauncherBuildingUpdateModuleData::m_doorOpenTime
0x00cac600,AllowOwnPlayerInsideOverride,0x14c,,,10,9,no upstream key
0x00cac600,AllowAlliesInside,0x14d,OpenContainModuleData,m_allowAlliesInside,10,9,
0x00cac600,AllowEnemiesInside,0x14e,OpenContainModuleData,m_allowEnemiesInside,10,9,
0x00cac600,AllowNeutralInside,0x14f,OpenContainModuleData,m_allowNeutralInside,10,9,
0x00cac600,ShowPips,0x150,,,10,9,no upstream key
0x00cac600,CollidePickup,0x151,,,10,9,no upstream key
0x00cac600,PassengerBonePrefix,0x0,,,10,9,no upstream key
0x00cac600,BoneSpecificConditionState,0x0,,,10,9,no upstream key
0x00cac600,EjectPassengersOnDeath,0x152,,,10,9,no upstream key
0x00cac600,KillPassengersOnDeath,0x153,,,10,9,no upstream key
0x00cac600,Enabled,0x154,,,10,9,ambiguous: FloatUpdateModuleData::m_enabled|TensileFormationUpdateModuleData::m_enabled
0x00cac600,ObjectStatusOfContained,0x12c,,,10,9,no upstream key
0x00cac600,ModifierToGiveOnExit,0x158,,,10,9,no upstream key
0x00cac600,ModifierRequiredTime,0x164,,,10,9,no upstream key
0x00cacce8,CrewFilter,0x224,,,0,0,no upstream key
0x00cacce8,CrewMax,0x228,,,0,0,no upstream key
0x00cacce8,InitialCrew,0x0,,,0,0,no upstream key
0x00cacce8,SpeedPercentPerCrew,0x234,,,0,0,no upstream key
0x00cacce8,CrewAllowedToFire,0x238,,,0,0,no upstream key
0x00cacce8,ObjectStatusOfCrew,0x23c,,,0,0,no upstream key
0x00cacce8,TransferSelection,0x248,,,0,0,no upstream key
0x00cad820,Slots,0x168,TransportContainModuleData,m_slotCapacity,10,4,vote picked from MobNexusContainModuleData::m_slotCapacity
0x00cad820,ScatterNearbyOnExit,0x1fa,TransportContainModuleData,m_scatterNearbyOnExit,10,4,vote picked from MobNexusContainModuleData::m_scatterNearbyOnExit
0x00cad820,OrientLikeContainerOnExit,0x1fb,TransportContainModuleData,m_orientLikeContainerOnExit,10,4,vote picked from MobNexusContainModuleData::m_orientLikeContainerOnExit
0x00cad820,GoAggressiveOnExit,0x1fc,TransportContainModuleData,m_goAggressiveOnExit,10,4,
0x00cad820,ResetMoodCheckTimeOnExit,0x1fd,TransportContainModuleData,m_resetMoodCheckTimeOnExit,10,4,
0x00cad820,DestroyRidersWhoAreNotFreeToExit,0x1fe,TransportContainModuleData,m_destroyRidersWhoAreNotFreeToExit,10,4,
0x00cad820,ExitBone,0x170,TransportContainModuleData,m_exitBone,10,4,vote picked from MobNexusContainModuleData::m_exitBone
0x00cad820,ExitPitchRate,0x16c,TransportContainModuleData,m_exitPitchRate,10,4,vote picked from DeliverPayloadData::m_exitPitchRate|MobNexusContainModuleData::m_exitPitchRate
0x00cad820,InitialPayload,0x0,,,10,4,no upstream key
0x00cad820,HealthRegen%PerSec,0x178,TransportContainModuleData,m_healthRegen,10,4,vote picked from MobNexusContainModuleData::m_healthRegen
0x00cad820,ExitDelay,0x17c,TransportContainModuleData,m_exitDelay,10,4,vote picked from QueueProductionExitUpdateModuleData::m_exitDelayData
0x00cad820,TypeOneForWeaponSet,0x180,,,10,4,no upstream key
0x00cad820,TypeTwoForWeaponSet,0x198,,,10,4,no upstream key
0x00cad820,TypeOneForWeaponState,0x1b0,,,10,4,no upstream key
0x00cad820,TypeTwoForWeaponState,0x1c8,,,10,4,no upstream key
0x00cad820,TypeThreeForWeaponState,0x1e0,,,10,4,no upstream key
0x00cad820,ForceOrientationContainer,0x1f8,,,10,4,no upstream key
0x00cad820,CanGrabStructure,0x1f9,,,10,4,no upstream key
0x00cad820,GrabWeapon,0x200,,,10,4,no upstream key
0x00cad820,FireGrabWeaponOnVictim,0x204,,,10,4,no upstream key
0x00cad820,ConditionForEntry,0x208,,,10,4,no upstream key
0x00cad820,FadeFilter,0x20c,,,10,4,no upstream key
0x00cad820,FadePassengerOnEnter,0x210,,,10,4,no upstream key
0x00cad820,FadePassengerOnExit,0x211,,,10,4,no upstream key
0x00cad820,EnterFadeTime,0x214,,,10,4,no upstream key
0x00cad820,ExitFadeTime,0x218,,,10,4,no upstream key
0x00cad820,FadeReverse,0x21c,,,10,4,no upstream key
0x00cad820,ReleaseSnappyness,0x220,,,10,4,no upstream key
0x00cae090,FrequencyScale,0x2f4,,,0,0,no upstream key
0x00cae090,FrequencyRandomness,0x2f8,,,0,0,no upstream key
0x00cae090,AmplitudeScale,0x2fc,,,0,0,no upstream key
0x00cae090,FrequencyRandomness,0x2f8,,,0,0,no upstream key
0x00cae090,AmplitudeRandomness,0x300,,,0,0,no upstream key
0x00cae090,StillAmplitude,0x304,,,0,0,no upstream key
0x00cae090,FrequencyScaleZ,0x308,,,0,0,no upstream key
0x00cae090,FrequencyRandomnessZ,0x30c,,,0,0,no upstream key
0x00cae090,AmplitudeScaleZ,0x310,,,0,0,no upstream key
0x00cae090,FrequencyRandomnessZ,0x30c,,,0,0,no upstream key
0x00cae090,AmplitudeRandomnessZ,0x314,,,0,0,no upstream key
0x00cae090,StillAmplitudeZ,0x318,,,0,0,no upstream key
0x00cae090,OathFulfilledZFactor,0x31c,,,0,0,no upstream key
0x00cae090,LargeUnitHeightFactor,0x320,,,0,0,no upstream key
0x00cae090,LargeUnitMinHeight,0x324,,,0,0,no upstream key
0x00cae090,LargeUnitMaxHeight,0x328,,,0,0,no upstream key
0x00cae090,LargeUnitTimeout,0x32c,,,0,0,no upstream key
0x00cae090,LargeUnitTailOff,0x330,,,0,0,no upstream key
0x00cae090,ScatterSpeedFactor,0x334,,,0,0,no upstream key
0x00cae090,ScatterRandomness,0x338,,,0,0,no upstream key
0x00caf710,ThisFormationIsTheMainFormation,0x270,,,0,0,no upstream key
0x00caf710,RankInfo,0x224,,,0,0,no upstream key
0x00caf710,RanksThatStopAdvance,0x24c,,,0,0,no upstream key
0x00caf710,RanksToReleaseWhenAttacking,0x250,,,0,0,no upstream key
0x00caf710,RanksToJustFreeWhenAttacking,0x25c,,,0,0,no upstream key
0x00caf710,ComboHorde,0x230,,,0,0,no upstream key
0x00caf710,AlternateFormation,0x248,,,0,0,no upstream key
0x00caf710,RandomOffset,0x268,,,0,0,no upstream key
0x00caf710,LeaderPosition,0x298,,,0,0,no upstream key
0x00caf710,LeadersAllowed,0x28c,,,0,0,no upstream key
0x00caf710,BannerCarrierPosition,0x2a4,,,0,0,no upstream key
0x00caf710,BannerCarriersAllowed,0x2b0,,,0,0,no upstream key
0x00caf710,LeaderRank,0x2a0,,,0,0,no upstream key
0x00caf710,BackUpMinDelayTime,0x274,,,0,0,no upstream key
0x00caf710,BackUpMaxDelayTime,0x278,,,0,0,no upstream key
0x00caf710,BackUpMinDistance,0x27c,,,0,0,no upstream key
0x00caf710,BackUpMaxDistance,0x280,,,0,0,no upstream key
0x00caf710,BackupPercentage,0x284,,,0,0,no upstream key
0x00caf710,CowerRadius,0x288,,,0,0,no upstream key
0x00caf710,AttributeModifiers,0x2bc,,,0,0,no upstream key
0x00caf710,UsePorcupineBody,0x2c8,,,0,0,no upstream key
0x00caf710,ForcedLocomotorSet,0x2cc,,,0,0,no upstream key
0x00caf710,MachineAllowed,0x2d0,,,0,0,no upstream key
0x00caf710,MachineType,0x2d4,,,0,0,no upstream key
0x00caf710,UseSlowHordeMovement,0x2d8,,,0,0,no upstream key
0x00caf710,SplitHorde,0x23c,,,0,0,no upstream key
0x00caf710,NarrowPassageScale,0x2dc,,,0,0,no upstream key
0x00caf710,MeleeAttackLeashDistance,0x2e0,,,0,0,no upstream key
0x00caf710,EvaEventLastMemberDeath,0x2e4,,,0,0,no upstream key
0x00caf710,RankSplit,0x2e8,,,0,0,no upstream key
0x00caf710,SplitHordeNumber,0x2ec,,,0,0,no upstream key
0x00caf710,NotComboFormation,0x2f0,,,0,0,no upstream key
0x00caf710,UpdateWeaponSetFlagsOnHordeToo,0x2f1,,,0,0,no upstream key
0x00caf710,UseMarchingAnims,0x2f2,,,0,0,no upstream key
0x00cafa50,MaxHordeCapacity,0x17c,,,1,0,no upstream key
0x00cafa50,ExitDelay,0x180,,,1,0,ambiguous: QueueProductionExitUpdateModuleData::m_exitDelayData|TransportContainModuleData::m_exitDelay
0x00cafa50,EntryOffset,0x184,,,1,0,no upstream key
0x00cafa50,EntryPosition,0x190,,,1,0,no upstream key
0x00cafa50,ExitOffset,0x19c,,,1,0,no upstream key
0x00cafeb8,CrewFilter,0x224,,,0,0,no upstream key
0x00cafeb8,CrewMax,0x228,,,0,0,no upstream key
0x00cafeb8,InitialCrew,0x0,,,0,0,no upstream key
0x00cafeb8,SpeedPercentPerCrew,0x234,,,0,0,no upstream key
0x00cafeb8,CrewAllowedToFire,0x238,,,0,0,no upstream key
0x00cafeb8,ObjectStatusOfCrew,0x23c,,,0,0,no upstream key
0x00cb0e98,CashBackPercent,0x1a8,,,0,0,no upstream key
0x00cb15bc,LevelToGrant,0x8,,,0,0,no upstream key
0x00cb15bc,MPOnly,0xc,,,0,0,no upstream key
0x00cb1778,UpgradeToGrant,0x8,GrantUpgradeCreateModuleData,m_upgradeName,2,1,
0x00cb1778,ExemptStatus,0xc,GrantUpgradeCreateModuleData,m_exemptStatus,2,1,vote picked from DieMuxData::m_exemptStatus
0x00cb1924,SlotToLock,0x8,LockWeaponCreateModuleData,m_slotToLock,1,1,
0x00cb20d8,WeaponThatCausesEvacuation,0x0,,,0,0,no upstream key
0x00cb20d8,DamageTypeToTrack,0xc,,,0,0,no upstream key
0x00cb20d8,DamageToPanicThreshold,0x10,,,0,0,no upstream key
0x00cb20d8,TrackingTimeSpan,0x14,,,0,0,no upstream key
0x00cb2290,DamageTypesToReflect,0x8,,,0,0,no upstream key
0x00cb2290,ReflectDamagePercentage,0xc,,,0,0,no upstream key
0x00cb2290,MinimumDamageToReflect,0x10,,,0,0,no upstream key
0x00cb2a24,CreationList,0x34,,,1,0,ambiguous: CreateObjectDieModuleData::m_ocl|MinefieldBehaviorModuleData::m_ocl
0x00cb2a24,DebrisPortionOfSelf,0x38,,,1,0,no upstream key
0x00cb2e70,DeathTypes,0x0,DieMuxData,m_deathTypes,4,3,
0x00cb2e70,VeterancyLevels,0x4,DieMuxData,m_veterancyLevels,4,3,
0x00cb2e70,ExemptStatus,0x8,DieMuxData,m_exemptStatus,4,3,vote picked from GrantUpgradeCreateModuleData::m_exemptStatus
0x00cb2e70,RequiredStatus,0x14,DieMuxData,m_requiredStatus,4,3,vote picked from FireWeaponCollideModuleData::m_requiredStatus|StealthUpdateModuleData::m_requiredStatus
0x00cb2e70,DamageAmountRequired,0x20,,,4,3,no upstream key
0x00cb2e70,MinKillerAngle,0x24,,,4,3,no upstream key
0x00cb2e70,MaxKillerAngle,0x28,,,4,3,no upstream key
0x00cb3a84,UpgradeMoneyAmount,0x210,CashHackSpecialPowerModuleData,m_upgrades,2,2,
0x00cb3a84,MoneyAmount,0x21c,CashHackSpecialPowerModuleData,m_defaultAmountToSteal,2,2,
0x00cb3b08,CloudBreakRadius,0x210,,,0,0,no upstream key
0x00cb3b08,CloudBreakFX,0x214,,,0,0,no upstream key
0x00cb3b08,SunbeamObject,0x218,,,0,0,no upstream key
0x00cb3b08,ObjectSpacing,0x21c,,,0,0,no upstream key
0x00cb3d30,ScanRange,0x210,,,1,0,ambiguous: AutoFindHealingUpdateModuleData::m_scanRange|CleanupHazardUpdateModuleData::m_scanRange|CommandButtonHuntUpdateModuleData::m_scanRange|PilotFindVehicleUpdateModuleData::m_scanRange|PointDefenseLaserUpdateModuleData::m_scanRange
0x00cb3f44,DarknessRadius,0x210,,,0,0,no upstream key
0x00cb3f44,DarknessFX,0x214,,,0,0,no upstream key
0x00cb4158,FatCursorRadius,0x210,DefectorSpecialPowerModuleData,m_fatCursorRadius,1,1,
0x00cb45a8,Radius,0x210,,,1,0,ambiguous: AutoHealBehaviorModuleData::m_radius|HordeUpdateModuleData::m_minDist|LightPulseFXNugget::m_radius|ParticleSystemFXNugget::m_radius|PropagandaTowerBehaviorModuleData::m_scanRadius|TerrainScorchFXNugget::m_radius
0x00cb45a8,FX,0x214,FXListAtBonePosFXNugget,m_fx,1,0,sole candidate; table vote decided nothing
0x00cb45a8,TreeValueMultiplier,0x218,,,1,0,no upstream key
0x00cb45a8,TreeValueTotalCap,0x21c,,,1,0,no upstream key
0x00cb48a8,DominateRadius,0x254,,,0,0,no upstream key
0x00cb48a8,TriggerFX,0x258,,,0,0,no upstream key
0x00cb48a8,DominatedFX,0x25c,,,0,0,no upstream key
0x00cb4d00,ElvenGroveObject,0x21c,,,0,0,no upstream key
0x00cb4d00,ElvenNumObjects,0x220,,,0,0,no upstream key
0x00cb4d00,ElvenWoodObject,0x0,,,0,0,no upstream key
0x00cb4d00,ElvenWoodRadius,0x224,,,0,0,no upstream key
0x00cb4d00,ElvenWoodFX,0x228,,,0,0,no upstream key
0x00cb4d00,ElvenWoodOCL,0x22c,,,0,0,no upstream key
0x00cb4f7c,FreezingRainRadius,0x210,,,0,0,no upstream key
0x00cb4f7c,FreezingRainFX,0x214,,,0,0,no upstream key
0x00cb51f0,GiveUpgradeEffect,0x260,,,0,0,no upstream key
0x00cb51f0,GiveUpgradeSound,0x268,,,0,0,no upstream key
0x00cb51f0,SpawnOutFX,0x264,,,0,0,no upstream key
0x00cb51f0,FadeOutSpeed,0x26c,,,0,0,no upstream key
0x00cb51f0,DeliverUpgrade,0x270,,,0,0,no upstream key
0x00cb54b8,BonusRadius,0x254,,,0,0,no upstream key
0x00cb54b8,SpeechDuration,0x258,,,0,0,no upstream key
0x00cb54b8,UpdateInterval,0x25c,,,0,0,no upstream key
0x00cb569c,GrabRadius,0x210,,,0,0,no upstream key
0x00cb569c,AllowTree,0x214,,,0,0,no upstream key
0x00cb5ad0,NumberOfLevels,0x254,,,0,0,no upstream key
0x00cb5ad0,Experience,0x258,,,0,0,no upstream key
0x00cb5ad0,RadiusEffect,0x25c,,,0,0,no upstream key
0x00cb5ad0,LevelFX,0x264,,,0,0,no upstream key
0x00cb5ad0,AcceptanceFilter,0x260,,,0,0,no upstream key
0x00cb5ad0,AffectsKindOf,0x268,,,0,0,no upstream key
0x00cb5ad0,UseKindOf,0x280,,,0,0,no upstream key
0x00cb6270,UpgradeOCL,0x210,OCLSpecialPowerModuleData,m_upgradeOCL,3,2,
0x00cb6270,OCL,0x21c,OCLSpecialPowerModuleData,m_defaultOCL,3,2,vote picked from FireOCLAfterWeaponCooldownUpdateModuleData::m_ocl|OCLUpdateModuleData::m_ocl
0x00cb6270,CreateLocation,0x220,OCLSpecialPowerModuleData,m_createLoc,3,2,vote picked from SpectreGunshipDeploymentUpdateModuleData::m_createLoc
0x00cb6270,UpgradeName,0x224,,,3,2,no upstream key
0x00cb6318,HealAmount,0x210,,,0,0,no upstream key
0x00cb6318,HealAffects,0x218,,,0,0,no upstream key
0x00cb6318,HealRadius,0x214,,,0,0,no upstream key
0x00cb6318,HealFX,0x230,,,0,0,no upstream key
0x00cb6318,HealOCL,0x234,,,0,0,no upstream key
0x00cb671c,UpgradeName,0x210,,,0,0,no upstream key
0x00cb6770,NumberOfFrames,0x210,,,1,0,no upstream key
0x00cb6770,SpeedMulitplier,0x214,,,1,0,no upstream key
0x00cb6770,Type,0x218,,,1,0,ambiguous: AudioEventInfo::m_type|ParticleSystemTemplate::m_particleType|TerrainScorchFXNugget::m_scorch|UpgradeTemplate::m_type|ViewShakeFXNugget::m_shake
0x00cb6bb8,BonusRadius,0x254,,,0,0,no upstream key
0x00cb6bb8,SpeechDuration,0x258,,,0,0,no upstream key
0x00cb6bb8,UpdateInterval,0x25c,,,0,0,no upstream key
0x00cb6bb8,LeaderFX,0x260,,,0,0,no upstream key
0x00cb6bb8,FollowerFX,0x264,,,0,0,no upstream key
0x00cb6bb8,CreateWave,0x268,,,0,0,no upstream key
0x00cb6bb8,WaveWidth,0x26c,,,0,0,no upstream key
0x00cb6bb8,ModifierName,0x270,,,0,0,no upstream key
0x00cb6bb8,LevelUp,0x27c,,,0,0,no upstream key
0x00cb6bb8,ObjectFilter,0x280,,,0,0,no upstream key
0x00cb6e5c,BountyPercent,0x210,,,0,0,no upstream key
0x00cb7060,HordeDeploy,0x1d0,,,0,0,no upstream key
0x00cb7350,LowerDelay,0x1d0,,,0,0,no upstream key
0x00cb7350,RaiseDelay,0x1d4,,,0,0,no upstream key
0x00cb7350,EvacuatePassengersOnDeploy,0x1d8,,,0,0,no upstream key
0x00cb7350,EvacuateCrewOnDeploy,0x1d9,,,0,0,no upstream key
0x00cb7350,SkipAdjustPosition,0x1da,,,0,0,no upstream key
0x00cb7350,WallSearchDistance,0x1dc,,,0,0,no upstream key
0x00cb7350,AwayFromWallWaitDist,0x1e0,,,0,0,no upstream key
0x00cb7dc8,SpecialPowerTemplate,0x8,SpecialPowerModuleData,m_specialPowerTemplate,3,2,vote picked from BattlePlanUpdateModuleData::m_specialPowerTemplate|MissileLauncherBuildingUpdateModuleData::m_specialPowerTemplate|ParticleUplinkCannonUpdateModuleData::m_specialPowerTemplate|SpecialAbilityUpdateModuleData::m_specialPowerTemplate|SpecialPowerCompletionDieModuleData::m_specialPowerTemplate|SpectreGunshipDeploymentUpdateModuleData::m_specialPowerTemplate|SpectreGunshipUpdateModuleData::m_specialPowerTemplate|UnpauseSpecialPowerUpgradeModuleData::m_specialPower
0x00cb7dc8,InitiateSound,0xc,SpecialPowerModuleData,m_initiateSound,3,2,vote picked from SpecialPowerTemplate::m_initiateSound
0x00cb7dc8,StartsPaused,0x1cc,SpecialPowerModuleData,m_startsPaused,3,2,
0x00cb7dc8,GroupInitiateSound,0x7c,,,3,2,no upstream key
0x00cb7dc8,InitiateSound2,0xec,,,3,2,no upstream key
0x00cb7dc8,GroupInitiateSound2,0x15c,,,3,2,no upstream key
0x00cb8154,StopPowerTemplate,0x210,,,0,0,no upstream key
0x00cb8380,TaintObject,0x210,,,0,0,no upstream key
0x00cb8380,TaintRadius,0x214,,,0,0,no upstream key
0x00cb8380,TaintFX,0x218,,,0,0,no upstream key
0x00cb8380,TaintOCL,0x21c,,,0,0,no upstream key
0x00cb89d8,FlagsUsedForToggle,0x210,,,0,0,no upstream key
0x00cb89d8,ToggleOnSleepFrames,0x214,,,0,0,no upstream key
0x00cb89d8,ToggleOffSleepFrames,0x218,,,0,0,no upstream key
0x00cb89d8,ToggleOnAttributeModifier,0x21c,,,0,0,no upstream key
0x00cb89d8,ToggleOffAttributeModifier,0x220,,,0,0,no upstream key
0x00cb901c,FleeDistance,0x254,,,0,0,no upstream key
0x00cb901c,ForbiddenConditions,0x258,,,0,0,no upstream key
0x00cb94f0,Turret,0x14,AIUpdateModuleData,m_turretData,4,2,vote picked from ModelConditionInfo::m_turrets
0x00cb94f0,AttackPriority,0x44,,,4,2,no upstream key
0x00cb94f0,AltTurret,0x18,AIUpdateModuleData,m_turretData,4,2,vote picked from ModelConditionInfo::m_turrets
0x00cb94f0,AutoAcquireEnemiesWhenIdle,0x20,AIUpdateModuleData,m_autoAcquireEnemiesWhenIdle,4,2,
0x00cb94f0,StopChaseDistance,0x24,,,4,2,no upstream key
0x00cb94f0,StandGround,0x28,,,4,2,no upstream key
0x00cb94f0,MoodAttackCheckRate,0x1c,AIUpdateModuleData,m_moodAttackCheckRate,4,2,
0x00cb94f0,CanAttackWhileContained,0x29,,,4,2,no upstream key
0x00cb94f0,HoldGroundCloseRangeDistance,0x2c,,,4,2,no upstream key
0x00cb94f0,AILuaEventsList,0x30,,,4,2,no upstream key
0x00cb94f0,MinCowerTime,0x38,,,4,2,no upstream key
0x00cb94f0,MaxCowerTime,0x34,,,4,2,no upstream key
0x00cb94f0,RampageTime,0x3c,,,4,2,no upstream key
0x00cb94f0,RampageRequiresAflame,0x40,,,4,2,no upstream key
0x00cb94f0,TimeToEjectPassengersOnRampage,0x48,,,4,2,no upstream key
0x00cb94f0,ComboLocomotorSet,0x50,,,4,2,no upstream key
0x00cb94f0,ComboLocoAttackDistance,0x4c,,,4,2,no upstream key
0x00cb94f0,SpecialContactPoints,0x58,,,4,2,no upstream key
0x00cb94f0,FadeOnPortals,0x54,,,4,2,no upstream key
0x00cbaba0,AssistingClipSize,0x8,AssistedTargetingUpdateModuleData,m_clipSize,4,4,
0x00cbaba0,AssistingWeaponSlot,0xc,AssistedTargetingUpdateModuleData,m_weaponSlot,4,4,
0x00cbaba0,LaserFromAssisted,0x10,AssistedTargetingUpdateModuleData,m_laserFromAssistedName,4,4,
0x00cbaba0,LaserToTarget,0x14,AssistedTargetingUpdateModuleData,m_laserToTargetName,4,4,
0x00cbae58,BonusName,0x8,,,1,0,no upstream key
0x00cbae58,RefreshDelay,0x18,,,1,0,no upstream key
0x00cbae58,Range,0x1c,,,1,0,no upstream key
0x00cbae58,TargetEnemy,0x21,,,1,0,no upstream key
0x00cbae58,AllowPowerWhenAttacking,0x20,,,1,0,no upstream key
0x00cbae58,ObjectFilter,0x24,,,1,0,no upstream key
0x00cbae58,AffectsKindOf,0x0,,,1,0,no upstream key
0x00cbae58,StartsActive,0x90,,,1,0,ambiguous: AutoHealBehaviorModuleData::m_initiallyActive|FXListDieModuleData::m_initiallyActive|FireWeaponWhenDamagedBehaviorModuleData::m_initiallyActive|FireWeaponWhenDeadBehaviorModuleData::m_initiallyActive
0x00cbae58,RequiredConditions,0x94,,,1,0,no upstream key
0x00cbae58,AntiCategory,0x98,,,1,0,no upstream key
0x00cbae58,AntiFX,0x9c,,,1,0,no upstream key
0x00cbae58,AffectGood,0xa0,,,1,0,no upstream key
0x00cbae58,AffectEvil,0xa1,,,1,0,no upstream key
0x00cbae58,RunWhileDead,0xa2,,,1,0,no upstream key
0x00cbae58,AllowSelf,0xa3,,,1,0,no upstream key
0x00cbae58,MaxActiveRank,0xa4,,,1,0,no upstream key
0x00cbb290,ScanRate,0x8,AutoFindHealingUpdateModuleData,m_scanFrames,4,2,vote picked from CleanupHazardUpdateModuleData::m_scanFrames|CommandButtonHuntUpdateModuleData::m_scanFrames|DemoTrapUpdateModuleData::m_scanFrames|PilotFindVehicleUpdateModuleData::m_scanFrames|PointDefenseLaserUpdateModuleData::m_scanFrames
0x00cbb290,ScanRange,0xc,AutoFindHealingUpdateModuleData,m_scanRange,4,2,vote picked from CleanupHazardUpdateModuleData::m_scanRange|CommandButtonHuntUpdateModuleData::m_scanRange|PilotFindVehicleUpdateModuleData::m_scanRange|PointDefenseLaserUpdateModuleData::m_scanRange
0x00cbb290,NeverHeal,0x10,AutoFindHealingUpdateModuleData,m_neverHeal,4,2,
0x00cbb290,AlwaysHeal,0x14,AutoFindHealingUpdateModuleData,m_alwaysHeal,4,2,
0x00cbb9d0,ScanDelayTime,0x8,,,1,0,ambiguous: CheckpointUpdateModuleData::m_enemyScanDelayTime|EnemyNearUpdateModuleData::m_enemyScanDelayTime
0x00cbb9d0,PickUpKindOf,0xc,,,1,0,no upstream key
0x00cbb9d0,ScanDistance,0x24,,,1,0,no upstream key
0x00cbb9d0,Bored,0x28,,,1,0,no upstream key
0x00cbb9d0,BoredFilter,0x2c,,,1,0,no upstream key
0x00cbb9d0,EatObjectEntry,0x30,,,1,0,no upstream key
0x00cbb9d0,AutoThrowObject,0x3c,,,1,0,no upstream key
0x00cbb9d0,RunFromButton,0x3d,,,1,0,no upstream key
0x00cbb9d0,RunFromButtonNumber,0x40,,,1,0,no upstream key
0x00cbb9d0,CanScanWhileAttackingOrMoving,0x44,,,1,0,no upstream key
0x00cbbd38,IdleSpawnRate,0x8,,,0,0,no upstream key
0x00cbbd38,MeleeFreeUnitSpawnTime,0xc,,,0,0,no upstream key
0x00cbbd38,DiedRespawnTime,0x10,,,0,0,no upstream key
0x00cbbd38,MeleeFreeBannerReSpawnTime,0x14,,,0,0,no upstream key
